index,artist,country,genre,gender,group_size,debut_album_year,track_name,uri,image_uri,song_uri,song_image_uri,embedded_track
1219,Bea Miller,us,Pop,f,1,2015,like that,spotify:artist:1o2NpYGqHiCq7FoiYdyd1x,https://i.scdn.co/image/ab6761610000e5ebdaaf5f75751b6379c108993c,https://p.scdn.co/mp3-preview/6342157a522249e9c771c86c1405ba90e94867c0?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273f6aca65621e1665d7da316ff,https://open.spotify.com/embed/track/5f2zZawBtGBEw24ABweErz
1220,Oh Wonder,gb,Pop,x,2,2015,The Way Life Goes (feat. Oh Wonder),spotify:artist:5cIc3SBFuBLVxJz58W2tU9,https://i.scdn.co/image/ab6761610000e5ebe3f0834baf029d28a2946a8d,https://p.scdn.co/mp3-preview/565954d606afec2b069495428d6f252a38433759?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27341b41e6f7924e530a9b00f9c,https://open.spotify.com/embed/track/2eAZfqOm4EnOF9VvN50Tyc
1221,Carpenters,us,Pop,x,2,1969,Merry Christmas Darling - Remix,spotify:artist:1eEfMU2AhEo7XnKgL7c304,https://i.scdn.co/image/ed45f575339b044d7168780a15ff457b85be851a,https://p.scdn.co/mp3-preview/b6b67ea370a9309fc1cc84112c832e7ebd0f84a1?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273d044360064a0177e4208a870,https://open.spotify.com/embed/track/50q2aUjWoTn6CJIfSPRJQA
1222,Pink Sweat$,us,R&B,m,1,2021,At My Worst,spotify:artist:1W7FNibLa0O0b572tB2w7t,https://i.scdn.co/image/ab6761610000e5eb2822fcd3337b030199b3861a,https://p.scdn.co/mp3-preview/8150f5217c5918f1e5aad0004b9f5f684b8a1c42?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27375af9fb0fa8dc8f3adef6905,https://open.spotify.com/embed/track/2MJz8BxxMsERULatmBikDH
1223,YUNGBLUD,gb,Alternative,m,1,2018,I Think I'm OKAY (with YUNGBLUD & Travis Barker),spotify:artist:6Ad91Jof8Niiw0lGLLi3NW,https://i.scdn.co/image/ab6761610000e5eb62dc5af39a942ba6edc0179a,https://p.scdn.co/mp3-preview/0b07e1eabec2672232de65e5146fba1a22d3152e?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273cfc4b1939aba562fc97159c5,https://open.spotify.com/embed/track/2gTdDMpNxIRFSiu7HutMCg
1224,Alanis Morissette,ca,Rock,f,1,1995,Ironic - 2015 Remaster,spotify:artist:6ogn9necmbUdCppmNnGOdi,https://i.scdn.co/image/ab6772690000c46c44408083dac26a782655baf3,https://p.scdn.co/mp3-preview/3335afc57e4dcb4fd58159e1ab7ea079da34519d?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273242e643ea07118ecf677a6ef,https://open.spotify.com/embed/track/1d6KS9GH06JAd19uiBy9IE
1225,Aleman,mx,Hip Hop,m,1,2014,Delivery,spotify:artist:4QFG9KrGWEbr6hNA58CAqE,https://i.scdn.co/image/ab6761610000e5eb6c1d2882997b15d14a7a7661,https://p.scdn.co/mp3-preview/5dddaaedd0257a35c5a01b1eeedbbddc667c4519?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273ddd7cbb6b1548385fc06f75c,https://open.spotify.com/embed/track/1ZxJvq28DUmAFZxt9lU7n6
1226,Simple Plan,ca,Rock,m,5,2004,I'm Just a Kid,spotify:artist:2p4FqHnazRucYQHyDCdBrJ,https://i.scdn.co/image/ab6761610000e5eb14be52ba7ed12e0177ebe08b,https://p.scdn.co/mp3-preview/d9076b90bdfef3a91626332089fce81596aa1fb2?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2737e973b97ebe64cabf8e3dfa0,https://open.spotify.com/embed/track/6otiaV2fagE3s8IvP6WkwG
1227,Miranda Lambert,us,Country,f,1,2005,Drunk (And I Don't Wanna Go Home),spotify:artist:66lH4jAE7pqPlOlzUKbwA0,https://i.scdn.co/image/ab6761610000e5ebd155caf6e83268ad61be09cd,https://p.scdn.co/mp3-preview/e8abd765de43ccea6dc30c7b7b0a391367825f87?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273c543eab4c605e09a6c0446e8,https://open.spotify.com/embed/track/0Lpehb4R7VcfpxRpol1s91
1228,Dierks Bentley,us,Country,m,1,2003,Gold,spotify:artist:7x8nK0m0cP2ksQf0mjWdPS,https://i.scdn.co/image/ab6761610000e5ebe0febc1601aad65851634536,https://p.scdn.co/mp3-preview/063f804cd5c577c1599fe1ee98798a1cbe46d0d5?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2732228cf11b2f8843e2032b1a4,https://open.spotify.com/embed/track/3gte1LJ5qq2XN2IOKo2lJC
1229,George Harrison,gb,Rock,m,1,1968,My Sweet Lord - Remastered 2014,spotify:artist:7FIoB5PHdrMZVC3q2HE5MS,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://p.scdn.co/mp3-preview/5103a81f0d7fc4d2739c5ec8b0ff77fffaaa80fb?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273acc11d868a59008935e72299,https://open.spotify.com/embed/track/6vE90mi4yKsQGY3YD2OOv1
1230,Jay Sean,gb,R&B,m,1,2008,Down,spotify:artist:4pADjHPWyrlAF0FA7joK2H,https://i.scdn.co/image/ab6761610000e5eb1fe57aeec785741820fedd52,https://p.scdn.co/mp3-preview/b1800143e922d306b4e44e6be8357b1afcb4d8e2?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273e207a14471e5356294146e9d,https://open.spotify.com/embed/track/6cmm1LMvZdB5zsCwX5BjqE
1231,Bones,us,Hip Hop,m,1,2013,HDMI,spotify:artist:5v2WhpA59TJSdPh7LCx1lN,https://i.scdn.co/image/ab6761610000e5eb31672210ac133d978de5ce45,https://p.scdn.co/mp3-preview/15af0b5983b7d493d4925846a3656e2b7a52cc86?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273f7d60ae94e7b907a8a9ca3f3,https://open.spotify.com/embed/track/7I4ibsZgwuf46g0xHuTC8s
1232,Yung Gravy,us,Hip Hop,m,1,2018,Betty (Get Money),spotify:artist:2YOYua8FpudSEiB9s88IgQ,https://i.scdn.co/image/ab6761610000e5eba6d406762b9766a3f5fd7831,https://p.scdn.co/mp3-preview/a711874fe2f9536664f57fe4dfe6f8a287a42de6?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2734684ae99ac25a39d60e0a23b,https://open.spotify.com/embed/track/1JCrXIeI6a9qRIkfAEz7J1
1233,Sofia Reyes,mx,Pop,f,1,2017,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",spotify:artist:0haZhu4fFKt0Ag94kZDiz2,https://i.scdn.co/image/ab6761610000e5eb8618bac2defc5fc379e51231,https://p.scdn.co/mp3-preview/3b34168bd483a84571607cf0d9cba8278a447300?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273ef8ed069d19e60c2ee7249af,https://open.spotify.com/embed/track/737gzPI5VAmgUGWiJ9yXuu
